Código Classe Produto|Classe do Produto|Código|Nome Produto|Un.
PAP|PEÇAS E PARTES DE APR|PMNI407074|ANEL DE VEDAÇÃO THR-2010 H|PC
PAP|PEÇAS E PARTES DE APR|PMNI407075|PINO DE FIXAÇÃO THR-2010 H|PC
PAP|PEÇAS E PARTES DE APR|PCJI101105|PARAFUSO TCEI M8X20 UNI 5931|PC
PAP|PEÇAS E PARTES DE APR|PCJI101106|PARAFUSO TCEI M5X20 UNI 5931|PC
PAP|PEÇAS E PARTES DE APR|PMNN514001|FACA 32MM 01213300309|PC
PAP|PEÇAS E PARTES DE APR|PMNN514002|GARRA 01213300400|PC
PAP|PEÇAS E PARTES DE APR|PMNN514003|ARTICULAÇÃO CURTA 32MM 01213300705|PC
PAP|PEÇAS E PARTES DE APR|PMNN514004|ARTICULAÇÃO CUMPRIDA 32MM 01213300605|PC
PAP|PEÇAS E PARTES DE APR|PMNN515001|CATRACA 01212302000|PC
PAP|PEÇAS E PARTES DE APR|PCJI208024|UNIDADE DE CORPO PRETO C210946800Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208025|COBERTURA DE TRAÇÃO C210949900Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208026|AJUSTE DE TEMPO C401002400Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208027|CAIXA DE ENGRENAGENS C401002510Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208028|ALÇA DA GUIA EXTERNA 16MM C401002540Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208029|GRUPO DE CILINDROS C210968800Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208030|TAMPA SUPERIOR C401002810Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208031|ALAVANÇA REVERSA C401006050Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208032|PLACA DE EMBALAGEM C402002430Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208033|PLACA DE EMBALAGEM D.25 C402002460Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208034|PLACA PLANA PARA GANCHO C402002590Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208035|EXCÊNTRICO 0.8 C402002640Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208036|KIT DE AJUSTE SRC 16/19MM C210958200Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208037|ROLAMENTO C501001520Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208038|ANEL INTERNO IR12X16X16|PC
PAP|PEÇAS E PARTES DE APR|PCJI208039|MOTOR DE TENSÃO COMPLETO C291256700Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208040|KIT DE PINOS DE CISALHAMENTO C210953800Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208041|ROLO C402002450Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208042|PINO 3X60 C517003420Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208043|PARAFUSO STEI M4X5 C515001970Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208044|FECHO DE CINTA 10/12MM C402002370Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208045|KIT DE AJUSTE PARAFUSO 13M C210958100Z|PC
PAP|PEÇAS E PARTES DE APR|PCJI208046|BALANCEADOR E-FLEX 5-8.5A C605080090Z|PC
PAP|PEÇAS E PARTES DE APR|PMNN407029|MOLA DE TENSÃO AFG01029 N|PC
PAP|PEÇAS E PARTES DE APR|PMNN407025|MOLA DE TENSÃO AFG01025 N|PC
PAP|PEÇAS E PARTES DE APR|PCJI104062|CODIFICADOR EH80P1024Z5L10X I|PC
PAP|PEÇAS E PARTES DE APR|PCJI104063|CODIFICADOR VFS60ATGPZ0 I|PC
PAP|PEÇAS E PARTES DE APR|PCJI104064|MOTOR TRIFASICO I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101107|FLANGE DO MOTOR 401014660 I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101108|BATERIA GT-ONE 18V - 5,0 Ah LI-IO C521012320Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101109|KIT DE PROTEÇÃO DO SMART C291336400Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101110|RODE ALIMENTAÇÃO C402016130Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101111|MECANISMO DE ALTERNAÇÃO (MOLA VERMELHA) C220966200Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101112|UNIDA DE CARTÃO COM DISSIPADOR DE CALOR MT450-GTH C220965800Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101113|UNIDADE DE GUARDA DIREITA + ESQUERDA C220966500Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101114|KIT SUPERIOR MT-450-GTH C210965700Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101115|KIT DE PROTEÇÃO DA FLANGE MT450-GTH C220964900Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101116|KIT DO PINHÃO 03 MT450-GTH C210964800Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101117|ENGRENAGEM 03 MT450-GTH C402016080Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101118|KIT DE ENGRENAGEM SOLAR 04 MT450-GTH C210969700Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101119|GRUPO DE ENGRENAGEM DA FLANGE C210977300Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101120|KIT DE RODA DA ENGRENAGEM C/ROLAMENTO C402017570Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101121|BOTÃO DE TENSÃO (AZUL) C404016310Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101122|GRUPO DE PISTÃO POLI MT-HT C210968600Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101123|GRUPO DA HASTE POLI C220968500Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101124|KIT DE FACA C/MOLA 10-19 MM C210947200Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101125|MOLA DE COMPRESSÃO 0.9X6X15.5 C407002210Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101126|CONEXÃO DO PINO DO PISTÃO C402006010Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101127|PORCA DA EMBREAGEM E C402002560Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101128|PORCA DA EMBREAGEM D C402002560Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI101129|TIPO DE JUNTA 6287 NBR C505001910Z I|PC
PAP|PEÇAS E PARTES DE APR|PCJI102083|ROLAMENTO NK1012 182022169|PC
PAP|PEÇAS E PARTES DE APR|PMNI206017|ALAVANCA ASE04001-A 16MM|PC
PAP|PEÇAS E PARTES DE APR|PCJN101067|BATERIA 18V 4.0AH LI-ON 0Z00|PC
PAP|PEÇAS E PARTES DE APR|PCJN110001|ENGRENAGEM RETRAÇÃO DE SOLDA 2015000196 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110002|PARAFUSO AUTO ATARRAXANTE M3,5X16 1030131012 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110003|CORREIA SINCRONA MXL 1021510270 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110004|MOLA EJETORA DO PINO 1030126723 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110005|MOLA EJETORA DO PINO 1030126723 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110006|ENGRENAGEM MOTOR SOLDA 2015000197 LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110007|SUPORTE DO MICRO BOTÃO DE TRAÇÃO 1030127954 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110008|SUPORTE DO MICRO BOTÃO DE TRAÇÃO 1030127954 - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110009|GUIA TRASEIRA MAIOR 13MM 2010900064 LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN110010|ALÇA DE SUSPENSÃO - LGT 260|PC
PAP|PEÇAS E PARTES DE APR|PCJN202001|CILINDRO PNEUMÁTICO CDQ2A-32 50DMZ - 1821105131|PC
PAP|PEÇAS E PARTES DE APR|PCJN202002|CILINDRO PNEUMÁTICO  CD55B-25-25M - 1821028007|PC
PAP|PEÇAS E PARTES DE APR|PCJN202003|ISOLADOR CONTATO 1 REFRATÁRIO - 1835 028025|PC
PAP|PEÇAS E PARTES DE APR|PCJN202004|ISOLADOR TEFLON - 1835028026|PC
PAP|PEÇAS E PARTES DE APR|PCJN202005|CONTATO PEQUENO 1 - 1835028027|PC
PAP|PEÇAS E PARTES DE APR|PCJN202006|CONTATO PEQUENO 2 -  1835028028|PC
PAP|PEÇAS E PARTES DE APR|PCJN202007|BLOCO ISOLADOR REFRATÁRIO - 1835028030|PC
PAP|PEÇAS E PARTES DE APR|PCJN202008|PLACA DE AQUECIMENTO - 1835028032|PC
PAP|PEÇAS E PARTES DE APR|PCJN202009|BUCHA TEFLON - 1835028044|PC
PAP|PEÇAS E PARTES DE APR|PCJN202010|PARAFUSO DE LATÃO M5X40 - 1911005408|PC
PAP|PEÇAS E PARTES DE APR|PCJN202011|DISPOSITIVO PNEUMÁTICO DE PRENSAGEM DA FITA - THR0410823|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108001|BLOCO DA GUIA MS303002 I|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108002|ROLDANA RECARTILHADA MS303003|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108003|SOLENOIDE DA TENSÃO MS303010|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108004|GUIA CENTRAL MS303022|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108005|MICRO-INTERRUPTOR DE PROXIMIDADE MS308014|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108006|TRAVA MS308022|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108007|RESISTENCIA MS311022|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108008|RESISTENCIA COM TERMOPAR MS311023|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108009|CABO SENSOR MS311031|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108010|FACA MS312002|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108011|CONTRA FACA MS312006|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108012|MOLA DA FACA MS312020|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108013|CORREIA MS314004|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108014|REDUTOR DO EIXO MS314023|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108015|EMBREAGEM ELETROMAGNÉTICA MS314027|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108016|CABO MS3008049|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108017|GUIA SUPERIOR MS303007/12 I|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108018|GUIA DA FITA MS303021/12 I|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108019|MOLA INTERNA MS312021A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108020|MOLA INTERNA MS312021B|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108021|ROTOR D15 MS314009A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108022|ROTOR D17 MS314009B|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108023|FREIO MAGNÉTICO MS314014A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108024|FREIO MAGNÉTICO MS314014B|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114001|POLIA DO ESTICADOR DR0154|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114002|ANEL DR0178|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114003|FACA DR0374|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114004|MOLA DE COMPRESSÃO DAS PINÇAS DR9711|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114005|PINÇA J0002404|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114006|FREIO ELETROMAGNÉTICO J0013651|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114007|ALAVANCA DE PASSAGEM DA FITA J0021517|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114008|EIXO DE ENGRENAGEM J0050697|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114009|GUIA Q0001089|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114010|AMORTECEDOR Q0001999|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114011|GUIA SUPERIOR Q0005214|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114012|GUIA INFERIOR Q0005215|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114013|SUPORTE DE ALUMÍNIO Q0009158|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114014|RESISTENCIA 140W 2 FIOS QRC00146A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114015|RESISTENCIA 140W 4 FIOS COM TERMOPAR QRC00147A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114016|PORCA CASTELO M15X1 V040152|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114017|PORCA CASTELO M17X1 V040153|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114018|CONECTOR 16 PINOS V06120300|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114019|CONECTOR 6 PINOS V06120390|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114020|CONECTOR 24 PINOS V06120400|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114021|SENSOR OMROM TL-W3MB1 V06149560|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114022|CORREIA SINCRONIZADORA V106703|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114023|CORREIA SINCRONIZADORA V106704|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114024|CORREIA DENTADA V106906|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114025|EMBREAGEM ELETROMAGNÉTICA V110706|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114026|FREIO ELETROMAGNÉTICO V110707|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114027|PORCA CASTELO M30 WMSGHM30|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114028|PORCA CASTELO M40 WMSGHM40|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114029|CARCAÇA DO CABEÇOTE TR-14/TR-18 J0021506|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114030|PLACA DO ALOJAMENTO DO ALUMÍNIO Q0009159|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN118001|TRANSFORMADOR 750VA 380/415/440V X 19V13A 24V20A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108007|RESISTENCIA MS311022 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108008|RESISTENCIA COM TERMOPAR MS311023 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN114015|RESISTENCIA 140W 4 FIOS COM TERMOPAR QRC00147A NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN114014|RESISTENCIA 140W 2 FIOS QRC00146A NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108010|FACA MS312002 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108080|SEPARADOR MS311008 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108174|ALAVANCA DA GUIA DE SAÍDA MS310009 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108175|ALAVANCA SEPARADOR MS311015 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108176|ALAVANCA DA GUIA DE ENTRADA MS310011 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108076|LAMINA DA RESISTÊNCIA MS311001 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108044|CHAPA DA GUIA MS303006 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108163|TAMPA DAS ROLDANAS MS303001 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI218005|PLACA ELETRÔNICA E25101042|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108177|SUPORTE DO ROLETE MSP034 NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108178|PEÇA DE CABEÇOTE MPE036|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108179|PEÇA DE CABEÇOTE MRV014A NAC|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108180|PEÇA DE CABEÇOTE MRV015A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQN108181|PEÇA DE CABEÇOTE PM030825|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108072|INTERLIGAÇÃO DE ALUMÍNIO MS310003|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108042|REGULADOR MS302024|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108043|HASTE DO REGULADOR MS302025|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108073|MOLA MS310004|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108078|SENSOR CHEGADA FITA MS311006|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108079|ALAVANCA SENSOR MS311007|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108081|MICRO RETORNO MOLA MS311009|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108082|MOLA MS311010|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108094|MOLA PINÇAS MS312004|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108182|PRESSOR MS312005|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108044|CHAPA DA GUIA MS303006|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108045|BLOCO DA GUIA LADO DIREITO MS303011|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108051|MOLA DO RETORNO MS303031|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108054|MOLA DE COMPRESSÃO MS305003A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108062|LEVA DE ARRANQUE MS308010|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108066|MOLA INTERNA KIT C/ 12 PÇS MS308016|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108068|PINO MS308021|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108076|LAMINA DA RESISTENCIA MS311001|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108077|PLACA MS311005|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108085|MOLA DA RESISTENCIA MS311020A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108100|EXCENTRICO DE TENSÃO MS313001|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108113|POLIA MS314003|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108115|POLIA MS314008|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108137|ANEL DE TRAVA M17 MSGHRM17|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108138|PORCA CASTELO M30 MSGHRM30|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI218008|CARRINHO LATERAL P/ PRODUÇÃO|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108139|PORCA CASTELO M40 MSGHRM40|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108161|RODA DA FITA MS304001|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI119001|RAMPA DE ACESSO PALETIZADORA PS3105010|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108143|EIXO DO ROLO PRESSOR MS308003|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114031|3ª PINÇA UR000024|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114032|2ª PINÇA J0002405|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114033|ROLDANA DR0197D|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114034|MOLA DR9711|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI114035|MOLA DR9707|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108046|BLOCO DA GUIA MS303012|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108047|SUPORTE DO MICRO MS303014|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI1080183|CABO DO SENSOR EPR023|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108160|REDUTOR MS302014|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI210001|ROLO BORRACHA 75X508 AP-300 I|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI210002|LIMITADOR DO MICRO TZ-7310 PZ7350M01|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI117044|CABEÇOTE DE SOLDA BL 6110140|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108149|MOLA DE COMPRESSÃO MS305003B|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108154|GUIA 12MM MS310001/12|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI107069|MOLA MS308024A|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108070|MOLA MS308024B|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108074|PINO DA MOLA MS310010|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108150|RODA DENTADA DE PUXAMENTO MS304003|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108162|RODA DENTADA MS304002|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI210004|EPROM NOVO 313F AP300 PZ731P300|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108025|SENSOR A82410005670|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108129|MANOPLA MS314030|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108173|POLIA DO FREIO MS306001|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108185|PARAFUSO DO SENSOR DE TENSÃO MS314021|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108134|ANEL ANTIVIBRAÇÃO MS708008|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108026|CORREIA SINCRONIZADA 3505M15|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108027|FUSÍVEL 4A EDE005|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108028|RELE EDE011|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108030|SUPORTE MS308008|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108031|RELE EDE026|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108032|FUSÍVEL 6A EDE032|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108033|FUSÍVEL 10A EDE033|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108034|LAMPADA 6V ELS002|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108035|SENSOR M-18 EPR005700|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108036|SENSOR M-18 EPR009400|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108037|PRENDEDOR TRASEIRO MS312010|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108039|SOLENÓIDE IBO001|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108040|DOBRADIÇA MS302020|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108041|BATENTE MS302022|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108048|PINO MS303016|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108049|REGULADOR MS303024|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108050|HASTE DO REGULADOR MS303025|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108052|ESPAÇADOR MS304006|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108053|RODA MS304013|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108055|RODA DE TRANSMISSÃO MS305005|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108056|PINO DO ACIONADOR MS305012|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108057|ANEL DISTANCIADOR D15 MS306006D15|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108058|ANEL DISTANCIADOR D17 MS306006D17|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108059|RODA RECARTILHADA MS308001|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108060|ENGRENAGEM MS308002|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108061|PLACA MS308007|PC
PMQ02|PEÇAS E PARTES DE MAQ 2ª PARTE|PMQI108063|ENGRENAGEM MS308012|PC
